gene_id	gene_name	chromosome	start	end	mean_cn.id	gene_biotype	mean_cn.if	p.val	p.adj
ENSG00000164171	ITGA2	chr5	52989340	53094779	-0.15083067746814133	protein_coding	-0.03672406297378801	6.03969105171156e-18	6.826723934810545e-17
ENSG00000164172	MOCS2	chr5	53095679	53110063	-0.15126192108960163	protein_coding	-0.03690646283250226	8.62206348524763e-18	9.655211614175564e-17
ENSG00000164176	EDIL3	chr5	83940554	84384880	-0.22421667956848407	protein_coding	-0.09359646937520698	1.3279534866674e-25	2.6363902879706233e-24
ENSG00000164180	TMEM161B	chr5	88189633	88269476	-0.2348934180236058	protein_coding	-0.0974469599111627	1.99957095942943e-27	4.786333608834982e-26
ENSG00000164181	ELOVL7	chr5	60751791	60844274	-0.20363960663011113	protein_coding	-0.07269939733457899	5.93590931181415e-23	9.390987729427841e-22
ENSG00000164182	NDUFAF2	chr5	60945177	61154531	-0.20301853081080934	protein_coding	-0.0714054027912679	6.62686436167284e-23	1.0475543279413606e-21
ENSG00000164185	ZNF474	chr5	122129546	122153569	-0.2230515410602936	protein_coding	-0.09308065764023211	4.09525837025933e-25	7.732952682140712e-24
ENSG00000164187	LMBRD2	chr5	36098407	36151887	0.40456610807627186	protein_coding	0.24294100580270794	9.22625393438063e-17	9.434809277418243e-16
ENSG00000164188	RANBP3L	chr5	36246913	36302114	0.40593312368972745	protein_coding	0.2425729182811227	1.80265640777896e-17	1.9519009993871172e-16
ENSG00000164190	NIPBL	chr5	36876769	37066413	0.39987513114273165	protein_coding	0.24305011673455068	7.85060187744724e-17	8.062205022150363e-16
ENSG00000164197	RNF180	chr5	64165843	64372869	-0.21844060948836522	protein_coding	-0.07946860744711172	2.32468191354705e-26	4.902388703492179e-25
ENSG00000164199	ADGRV1	chr5	90529344	91164437	-0.2256811245468669	protein_coding	-0.09502200167629048	1.10419820855603e-25	2.205770092520872e-24
ENSG00000164209	SLC25A46	chr5	110738136	110765161	-0.22372536687631028	protein_coding	-0.09486363636363636	1.00342397330833e-24	1.835524705719414e-23
ENSG00000164211	STARD4	chr5	111496033	111512590	-0.2215138454753032	protein_coding	-0.09627698259187621	8.03861944295167e-24	1.3561747753667894e-22
ENSG00000164219	PGGT1B	chr5	115204012	115262877	-0.22410509293815492	protein_coding	-0.094388226516096893	2.36536120436431e-25	4.587518311717407e-24
ENSG00000164220	F2RL2	chr5	76615482	76623413	-0.23189777105564938	protein_coding	-0.09572959381044488	5.10599230915575e-27	1.154946761545218e-25
ENSG00000164221	CCDC112	chr5	115267190	115296693	-0.22380886445692316	protein_coding	-0.09490914934415555	7.66320465130735e-25	1.419272523962647e-23
ENSG00000164236	ANKRD33B	chr5	10564070	10657816	0.40771943709789316	protein_coding	0.2577220394026283	7.46769270656279e-15	6.169949530054467e-14
ENSG00000164237	CMBL	chr5	10275875	10307902	0.41324907695132235	protein_coding	0.26293742689795185	5.73279159847812e-15	4.818987611305564e-14
ENSG00000164241	C5orf63	chr5	127042558	127073492	-0.2190867924528302	protein_coding	-0.08910386847195358	1.47689529255027e-23	2.4363096811437717e-22
ENSG00000164244	PRRC1	chr5	127517640	127555085	-0.21991740378522023	protein_coding	-0.08885822050290135	7.47235672075304e-24	1.265061479183054e-22
ENSG00000164251	F2RL1	chr5	76818933	76835315	-0.2312511530398323	protein_coding	NA	1.16457583421513e-27	2.8878191770903294e-26
ENSG00000164252	AGGF1	chr5	77029251	77065234	-0.23078846960167715	protein_coding	-0.09474158607350097	7.664572915191e-27	1.6824608523039154e-25
ENSG00000164253	WDR41	chr5	77425970	77620611	-0.22991301552051027	protein_coding	-0.09699451401807858	7.50325460288916e-26	1.5097955121251032e-24
ENSG00000164256	PRDM9	chr5	23443586	23528093	0.38590467002274476	protein_coding	0.2369767599560094	2.1935102286697e-15	1.9939782158688282e-14
ENSG00000164258	NDUFS4	chr5	53560633	53683338	-0.15764524659050916	protein_coding	-0.04373459533160161	1.02987064479854e-18	1.207160876551784e-17
ENSG00000164265	SCGB3A2	chr5	147870682	147882191	-0.18704109014675052	protein_coding	-0.07506731651681496	8.04019264500101e-19	9.52252613877894e-18
ENSG00000164266	SPINK1	chr5	147824572	147831671	-0.18704150943396228	protein_coding	-0.0751100580270793	8.23383997464629e-19	9.739931830388388e-18
ENSG00000164270	HTR4	chr5	148451032	148677235	-0.1896460762522909	protein_coding	-0.07458790667148243	1.66432715398758e-19	2.1179056412106774e-18
ENSG00000164283	ESM1	chr5	54977867	55022671	-0.1675134039076419	protein_coding	-0.04923054705680768	3.56769478569736e-20	4.75947238779806e-19
ENSG00000164284	GRPEL2	chr5	149345430	149354583	-0.1893272536687631	protein_coding	-0.07498181818181818	2.72715980812769e-19	3.383464740758034e-18
ENSG00000164287	CDC20B	chr5	55112971	55173177	-0.16810496108426806	protein_coding	-0.05001652216648061	9.37415280192132e-20	1.2202190678889092e-18
ENSG00000164291	ARSK	chr5	95555101	95605102	-0.22014486373165618	protein_coding	-0.09401179883945841	1.9462127231936e-24	3.4617855592938093e-23
ENSG00000164292	RHOBTB3	chr5	95713522	95824383	-0.21931885917071078	protein_coding	-0.09346349616534963	3.66286846119471e-24	6.385887189972762e-23
ENSG00000164294	GPX8	chr5	55160167	55167297	-0.16772078961326	protein_coding	-0.050486847195357835	1.59835724485042e-19	2.0406785789012267e-18
ENSG00000164296	TIGD6	chr5	149993118	150000654	-0.18915408805031447	protein_coding	-0.07815067698259187	4.7456019643751e-18	5.417895575994906e-17
ENSG00000164299	SPZ1	chr5	80319625	80321842	-0.2278777777777778	protein_coding	-0.09593520309477756	3.6356222860358e-25	6.898753997971861e-24
ENSG00000164300	SERINC5	chr5	80111651	80256048	-0.2281825668730473	protein_coding	-0.0974881906675868	7.9774544151646e-25	1.4732360127890494e-23
ENSG00000164303	ENPP6	chr4	184088706	184221230	-0.2001225717731843	protein_coding	-0.09443443581846334	9.09490637501363e-15	7.403552736878983e-14
ENSG00000164307	ERAP1	chr5	96760810	96808100	-0.2185106392497033	protein_coding	-0.0924827562126952	6.36113823586288e-25	1.18837627951802e-23
ENSG00000164308	ERAP2	chr5	96875986	96919703	-0.21842542595278505	protein_coding	-0.09329168278529981	1.54946812437394e-24	2.7868785622468716e-23
ENSG00000164309	CMYA5	chr5	79689836	79800240	-0.2275922376068798	protein_coding	-0.0985816231120441	1.63294496353999e-24	2.9207035056205546e-23
ENSG00000164318	EGFLAM	chr5	38258409	38465480	0.39287008817008334	protein_coding	0.23843999363781812	3.88217823993704e-16	3.80477103302201e-15
ENSG00000164325	TMEM174	chr5	73173193	73175143	-0.223637106918239	protein_coding	-0.08390560928433269	6.51314439457462e-27	1.452822289491893e-25
ENSG00000164326	CARTPT	chr5	71719275	71721048	-0.22459706498951781	protein_coding	-0.08682533849129594	7.12581616147267e-26	1.4353429696680665e-24
ENSG00000164327	RICTOR	chr5	38937920	39074399	0.3937144179918395	protein_coding	0.2369335206502608	2.01408541470886e-16	2.0013419730417206e-15
ENSG00000164329	TENT2	chr5	79612120	79686648	-0.22713270440251573	protein_coding	-0.09849748549323017	1.7970520548493e-24	3.2023666553066355e-23
ENSG00000164330	EBF1	chr5	158695916	159099916	-0.1941594237412592	protein_coding	-0.06673705789606743	3.47349692073901e-20	4.640217151999686e-19
ENSG00000164331	ANKRA2	chr5	73552190	73565667	-0.2230559748427673	protein_coding	-0.08548541147686174	1.04189247333573e-26	2.263918662252677e-25
ENSG00000164332	UBLCP1	chr5	159263290	159286036	-0.19474863731656183	protein_coding	-0.06355396518375242	7.66123298540827e-21	1.0897793636165799e-19
ENSG00000164334	FAM170A	chr5	119629559	119635822	-0.2259712788259958	protein_coding	-0.09552804642166345	4.06696669500177e-25	7.694573520798159e-24
ENSG00000164338	UTP15	chr5	73565443	73583380	-0.22336297996529073	protein_coding	-0.08625009671179884	1.40343157588673e-26	3.0155826197334775e-25
ENSG00000164342	TLR3	chr4	186069155	186088073	-0.19406978666289545	protein_coding	-0.09536267940481455	8.16811717954401e-14	6.052302246154647e-13
ENSG00000164344	KLKB1	chr4	186208979	186258471	-0.19956863855431006	protein_coding	-0.0941373941263705	5.14140261571343e-15	4.361725656142756e-14
ENSG00000164346	NSA2	chr5	74766991	74780113	-0.2311125786163522	protein_coding	-0.08731392649903288	1.01907656587146e-28	2.772605918723802e-27
ENSG00000164347	GFM2	chr5	74721206	74767147	-0.2310289204576489	protein_coding	-0.0880363865766637	1.55964837369371e-28	4.1728154618616895e-27
ENSG00000164362	TERT	chr5	1253147	1295068	0.4140253805033159	protein_coding	0.2825664729897743	1.61038434838791e-11	1.0229462169618303e-10
ENSG00000164398	ACSL6	chr5	131949973	132012243	-0.22517149809788506	protein_coding	-0.09582583443771196	1.23087540617643e-23	2.0532659949145163e-22
ENSG00000164399	IL3	chr5	132060655	132063204	-0.22572599580712788	protein_coding	-0.09610754352030948	1.25310594127478e-23	2.0849481022915527e-22
ENSG00000164400	CSF2	chr5	132073789	132076170	-0.22572599580712788	protein_coding	-0.09610754352030948	1.25310594127478e-23	2.0849481022915527e-22
ENSG00000164402	SEPTIN8	chr5	132750819	132807241	-0.22464119825698065	protein_coding	-0.09593010859233862	1.26437200440605e-23	2.1018824448460987e-22
ENSG00000164403	SHROOM1	chr5	132822141	132830659	-0.22321174004192873	protein_coding	-0.09638607350096712	3.19328338165973e-23	5.14467515292085e-22
ENSG00000164404	GDF9	chr5	132861181	132866884	-0.22321174004192873	protein_coding	-0.09563887814313346	1.87096421885372e-23	3.062831848779433e-22
ENSG00000164405	UQCRQ	chr5	132866630	132868847	-0.22321174004192873	protein_coding	-0.09563887814313346	1.87096421885372e-23	3.062831848779433e-22
ENSG00000164406	LEAP2	chr5	132873444	132875046	-0.22321174004192873	protein_coding	-0.09563887814313346	1.87096421885372e-23	3.062831848779433e-22
ENSG00000164463	CREBRF	chr5	173056352	173139284	-0.19144402515723272	protein_coding	-0.05061578463351353	8.67702191629475e-21	1.227941628989492e-19
ENSG00000164466	SFXN1	chr5	175477062	175529742	-0.18547975065886468	protein_coding	-0.054173856797958844	1.37117901049579e-18	1.5956063220329626e-17
ENSG00000164509	IL31RA	chr5	55851357	55922854	-0.17730033746393895	protein_coding	-0.05310785419071866	2.81513450980746e-22	4.245117355655793e-21
ENSG00000164512	ANKRD55	chr5	56099680	56233330	-0.17943775438515414	protein_coding	-0.055417152879868994	3.87445701905041e-22	5.7972801113088126e-21
ENSG00000164574	GALNT10	chr5	154190730	154420984	-0.1880579898173089	protein_coding	-0.07302815051700393	2.43271573269553e-18	2.81057235696648e-17
ENSG00000164576	SAP30L	chr5	154445997	154461053	-0.18879622641509433	protein_coding	-0.0726588007736944	1.41509289345055e-18	1.6447261987234823e-17
ENSG00000164587	RPS14	chr5	150442635	150449739	-0.18900251572327045	protein_coding	-0.07759148936170213	4.40393542732211e-18	5.045718899737912e-17
ENSG00000164588	HCN1	chr5	45254948	45696498	0.29612859417031434	protein_coding	0.16639614991300103	8.32420115290368e-10	4.455488879762826e-9
ENSG00000164591	MYOZ3	chr5	150660882	150679368	-0.18828637316561844	protein_coding	-0.07788975151923781	7.87586471115787e-18	8.840097537794105e-17
ENSG00000164609	SLU7	chr5	160401641	160421711	-0.1954825995807128	protein_coding	-0.06349729206963249	1.95462829225121e-21	2.8304014034045446e-20
ENSG00000164611	PTTG1	chr5	160421855	160428739	-0.1954825995807128	protein_coding	-0.06349729206963249	1.95462829225121e-21	2.8304014034045446e-20
ENSG00000164615	CAMLG	chr5	134738495	134752157	-0.2213928721174004	protein_coding	-0.09282437137330754	6.10218183689857e-24	1.0422267598883261e-22
ENSG00000164620	RELL2	chr5	141636950	141641064	-0.19843547239583503	protein_coding	-0.07828323994081621	1.09749488242042e-20	1.5407201049211667e-19
ENSG00000164683	HEY1	chr8	79762371	79767857	0.22599773169283255	protein_coding	0.16239806576402321	1.87234206078563e-07	7.497518985944447e-7
ENSG00000164684	ZNF704	chr8	80628451	80874781	0.22576632984682904	protein_coding	0.1580315220428415	6.2131863431899e-07	2.36353132318628e-6
ENSG00000164687	FABP5	chr8	81280536	81284777	0.2246607966457023	protein_coding	0.15363597678916827	2.54869119998712e-07	1.0074292594669778e-6
ENSG00000164692	COL1A2	chr7	94394895	94431227	0.16945618448637317	protein_coding	0.10895359169712386	2.45405046234747e-06	8.822797837551848e-6
ENSG00000164695	CHMP4C	chr8	81732448	81759515	0.22159262625749304	protein_coding	0.1493137330754352	1.7946948800481e-07	7.210507695068458e-7
ENSG00000164736	SOX17	chr8	54457935	54460892	0.16076457023060797	protein_coding	0.10419864603481625	5.58209931432342e-06	1.9442735747346827e-5
ENSG00000164741	DLC1	chr8	13083361	13604610	-0.23718389527671901	protein_coding	-0.14551175966352956	6.96630604756608e-08	2.919048458152581e-7
ENSG00000164743	C8orf48	chr8	13566869	13568288	-0.234746750524109	protein_coding	NA	1.29853725680585e-07	5.278586740260649e-7
ENSG00000164749	HNF4G	chr8	75407914	75566834	0.20061713615156765	protein_coding	0.14800637728926222	6.75834638932955e-06	2.3325170127332308e-5
ENSG00000164751	PEX2	chr8	76980258	77001044	0.20021794350740488	protein_coding	0.1428663484337621	2.7318221287006e-06	9.754271360463861e-6
ENSG00000164754	RAD21	chr8	116845934	116874776	0.28200205361751823	protein_coding	0.1715731392907205	2.15214951596437e-13	1.532365359376474e-12
ENSG00000164756	SLC30A8	chr8	116950273	117176714	0.2855357858374197	protein_coding	0.1724625718403849	8.83135876345699e-14	6.531215820585707e-13
ENSG00000164758	MED30	chr8	117520713	117540262	0.29242483051496443	protein_coding	0.17190950898902202	4.65913388347199e-15	3.989383387722892e-14
ENSG00000164761	TNFRSF11B	chr8	118923557	118951885	0.30020103765894984	protein_coding	0.17661920863497368	2.57935234303422e-14	2.0090866617093558e-13
ENSG00000164764	SBSPON	chr8	73064543	73124088	0.20616865891999317	protein_coding	0.14032240218633232	6.776452276772e-07	2.566177781423343e-6
ENSG00000164794	KCNV1	chr8	109963636	109975771	0.2523231167304391	protein_coding	0.15604700193423598	7.93391819873406e-11	4.756657288794098e-10
ENSG00000164796	CSMD3	chr8	112222928	113436939	0.255454586429985	protein_coding	0.15714366073745614	3.51372112472433e-11	2.1866801213369808e-10
ENSG00000164808	SPIDR	chr8	47260878	47736306	0.17209113436295598	protein_coding	0.11404717389450776	5.08546671765387e-07	1.9522249718783746e-6
ENSG00000164821	DEFA4	chr8	6935820	6938306	-0.25041153039832287	protein_coding	-0.1464411992263056	2.13095745785697e-08	9.631189801923981e-8
ENSG00000164822	DEFA6	chr8	6924697	6926076	-0.25056415094339624	protein_coding	-0.1465889748549323	2.03262840127276e-08	9.2061624448736e-8
ENSG00000164823	OSGIN2	chr8	89901849	89927888	0.2241099187030778	protein_coding	0.1409613102705099	4.47763004406835e-09	2.1952888213519876e-8
ENSG00000164825	DEFB1	chr8	6870592	6877936	-0.2506259958071279	protein_coding	-0.1458282398452611	1.72750834790239e-08	7.909523289033056e-8
ENSG00000164830	OXR1	chr8	106359476	106752694	0.2669340861373068	protein_coding	0.1611439138515139	8.67514054272737e-12	5.565516103084178e-11
ENSG00000164841	TMEM74	chr8	108606850	108787594	0.2627172494439111	protein_coding	0.1624873855104951	1.50709465634084e-10	8.745132915751279e-10
ENSG00000164879	CA3	chr8	85373436	85449040	0.2144290159648392	protein_coding	0.136389194584126	1.79644677405523e-08	8.203773601518884e-8
ENSG00000164893	SLC7A13	chr8	86214063	86321146	0.21328301886792453	protein_coding	0.1374522243713733	3.53204772777777e-08	1.5346056220756452e-7
ENSG00000164902	PHAX	chr5	126600925	126627252	-0.21941865828092244	protein_coding	-0.08962263056092844	1.46539301184688e-23	2.4194014367389896e-22
ENSG00000164904	ALDH7A1	chr5	126531200	126595362	-0.21954168068941732	protein_coding	-0.08974959938081269	1.5391946454946e-23	2.532591394124292e-22
ENSG00000164919	COX6C	chr8	99873200	99893707	0.2605325398643101	protein_coding	0.16704622823984527	8.91737827684937e-10	4.757166422919063e-9
ENSG00000164920	OSR2	chr8	98944403	98952104	0.24969622641509434	protein_coding	0.16359477756286267	4.14956018948002e-08	1.7872252882984513e-7
ENSG00000164924	YWHAZ	chr8	100916523	100953388	0.2595745812759885	protein_coding	0.1725284292512813	4.10012975261534e-09	2.0168629088686154e-8
ENSG00000164929	BAALC	chr8	103140713	103230305	0.26314352252959333	protein_coding	0.16894108913552228	1.34873297733278e-10	7.878280896019749e-10
ENSG00000164930	FZD6	chr8	103298433	103332866	0.26148061007639484	protein_coding	0.16923411365180682	2.20910003254955e-10	1.2597050361580689e-9
ENSG00000164932	CTHRC1	chr8	103371538	103382989	0.26213832064148046	protein_coding	0.1683851063829787	1.11857528040633e-10	6.605783763867036e-10
ENSG00000164933	SLC25A32	chr8	103398635	103415189	0.26152914046121595	protein_coding	0.16802437137330756	9.33092488662718e-11	5.544308706089734e-10
ENSG00000164934	DCAF13	chr8	103414714	103443453	0.26200302104841894	protein_coding	0.1680088327197718	6.03491217825737e-11	3.663620318899988e-10
ENSG00000164935	DCSTAMP	chr8	104339087	104356689	0.2658596135275081	protein_coding	0.15936056470154755	7.61474226683639e-12	4.906403481270131e-11
ENSG00000164938	TP53INP1	chr8	94925972	94949378	0.2359952914238347	protein_coding	0.15230290135396518	1.30771739282737e-08	6.100260052462281e-8
ENSG00000164941	INTS8	chr8	94813311	94881746	0.23663919413805976	protein_coding	0.15274869239163472	2.45133890693758e-08	1.0961230015118805e-7
ENSG00000164944	VIRMA	chr8	94487689	94553529	0.23820381076057526	protein_coding	0.15066126831185458	2.57859668674262e-09	1.2914377028210315e-8
ENSG00000164946	FREM1	chr9	14737152	14910995	-0.18882361298250352	protein_coding	-0.11701098330579243	6.40620782009379e-08	2.694289494028995e-7
ENSG00000164949	GEM	chr8	94249253	94262350	0.23535660377358492	protein_coding	0.1504816247582205	6.57732626114396e-09	3.195528455395319e-8
ENSG00000164951	PDP1	chr8	93857807	93926068	0.23697316433125162	protein_coding	0.14977059807700527	2.65285708509963e-09	1.3272534937648482e-8
ENSG00000164953	TMEM67	chr8	93754844	93819234	0.23609035801707948	protein_coding	0.15035757040907083	3.24948772045882e-09	1.611562369604699e-8
ENSG00000164961	WASHC5	chr8	125024260	125091819	0.31049530508492046	protein_coding	0.19130217574079947	1.26933353548788e-12	8.579326768726164e-12
ENSG00000164975	SNAPC3	chr9	15422704	15465953	-0.18156523509668956	protein_coding	-0.11938450087841058	1.81841599402015e-07	7.30277375394745e-7
ENSG00000164983	TMEM65	chr8	124306189	124372692	0.3034296174141335	protein_coding	0.18785479421389906	6.50294778725705e-12	4.215350416323638e-11
ENSG00000164985	PSIP1	chr9	15464066	15510995	-0.1848015120674719	protein_coding	-0.12040154738878144	2.30507456358422e-07	9.146325475858223e-7
ENSG00000164989	CCDC171	chr9	15553043	16061663	-0.18971778096546266	protein_coding	-0.12025013283994354	4.50339122810255e-08	1.9305816323403675e-7
ENSG00000165046	LETM2	chr8	38386207	38409527	0.23751952653854863	protein_coding	0.021636817853390722	4.91263776994742e-07	1.8881301990066517e-6
ENSG00000165059	PRKACG	chr9	69012504	69014113	-0.13740670859538784	protein_coding	-0.07850212765957447	7.28704518443377e-06	2.5091595691213395e-5
ENSG00000165060	FXN	chr9	69035751	69079076	-0.13717599379127665	protein_coding	-0.08038299995458731	1.6573495961e-05	5.433642591287118e-5
ENSG00000165071	TMEM71	chr8	132685007	132760712	0.2935454401495507	protein_coding	0.18603780869157052	6.33382044688452e-12	4.1112368807953055e-11
ENSG00000165072	MAMDC2	chr9	70043848	70226972	-0.13390982144670324	protein_coding	-0.07433146211731828	8.45238352862774e-06	2.883183694552394e-5
ENSG00000165078	CPA6	chr8	67422038	67746378	0.18271300587482192	protein_coding	0.1218014599872838	3.09905488964075e-06	1.1020700166272159e-5
ENSG00000165084	C8orf34	chr8	68330955	68819023	0.18249396013124433	protein_coding	0.12470150312382387	7.14478269440976e-06	2.4619294917572838e-5
ENSG00000165156	ZHX1	chr8	123248451	123275541	0.29727882599580713	protein_coding	0.18830636118548	8.93965978838106e-12	5.731410824167174e-11
ENSG00000165392	WRN	chr8	31033788	31176138	-0.21256266119267875	protein_coding	-0.14074748043615354	3.16809423106692e-06	1.1257924257086036e-5
ENSG00000165474	GJB2	chr13	20187463	20192938	-0.1997364779874214	protein_coding	-0.14065203094777562	8.81194273197776e-07	3.304606828841281e-6
ENSG00000165480	SKA3	chr13	21153595	21176552	-0.2031895178197065	protein_coding	-0.1460516003605583	8.56171692073398e-07	3.21951889736847e-6
ENSG00000165487	MICU2	chr13	21492691	21604181	-0.20222121779453267	protein_coding	-0.1442899419729207	7.63619041599472e-07	2.880458704662566e-6
ENSG00000165556	CDX2	chr13	27960918	27969315	-0.19315471698113207	protein_coding	-0.14024912959381045	6.51645465224151e-06	2.2522518253238368e-5
ENSG00000165566	AMER2	chr13	25161684	25172288	-0.20026348784408973	protein_coding	-0.14327290031433434	2.29662841499573e-06	8.30164129724411e-6
ENSG00000165572	KBTBD6	chr13	41127569	41132802	-0.19407819706498952	protein_coding	-0.1348228239845261	1.88247455289839e-06	6.8779574311212785e-6
ENSG00000165671	NSD1	chr5	177133025	177300213	-0.18153602384143447	protein_coding	-0.04796761656695211	2.43178243570035e-19	3.0384696837272748e-18
ENSG00000165682	CLEC1B	chr12	9985642	10013424	0.138795178197065	protein_coding	0.031861085199783	7.11097648474827e-15	5.887815377448879e-14
ENSG00000165685	TMEM52B	chr12	10170542	10191801	0.13768155136268345	protein_coding	0.0291208950590755	1.23697963104088e-14	9.894300427667362e-14
ENSG00000165714	BORCS5	chr12	12357078	12471233	0.13505231789936945	protein_coding	0.023277755642612932	3.03338172014902e-15	2.6903505366445644e-14
ENSG00000165837	ERICH6B	chr13	45534522	45615739	-0.18719203354297695	protein_coding	-0.13524170688012568	2.40994839867309e-05	7.73948016910525e-5
ENSG00000165935	SMCO2	chr12	27466810	27502185	0.1616236972796123	protein_coding	0.09649510849162984	2.96307068989357e-07	1.1652613297368506e-6
ENSG00000166159	LRTM2	chr12	1820267	1836753	0.15993390848911723	protein_coding	0.05730887893045754	3.10996088470978e-12	2.0630190388028442e-11
ENSG00000166311	SMPD1	chr11	6390440	6394998	-0.1067188679245283	protein_coding	NA	1.2775136265953e-07	5.196405711716448e-7
ENSG00000166313	APBB1	chr11	6395124	6419414	-0.10671320798144411	protein_coding	-0.03729696942260998	1.43524261455441e-07	5.81471929222893e-7
ENSG00000166333	ILK	chr11	6603708	6610874	-0.10672117400419287	protein_coding	-0.03718272878208295	1.26310155972566e-07	5.141030937467461e-7
ENSG00000166337	TAF10	chr11	6606294	6612539	-0.10672117400419287	protein_coding	-0.036961794593381884	1.17470244573163e-07	4.796391279686726e-7
ENSG00000166340	TPP1	chr11	6612768	6619448	-0.10672117400419287	protein_coding	-0.036704255319148935	1.04177390235137e-07	4.2726001001531664e-7
ENSG00000166341	DCHS1	chr11	6621330	6655809	-0.10672117400419287	protein_coding	-0.03628517612994748	8.63461412509071e-08	3.575452112634025e-7
ENSG00000166363	OR10A5	chr11	6845652	6846705	-0.10492955974842767	protein_coding	-0.03439690522243714	1.16973518468455e-07	4.778129533210289e-7
ENSG00000166368	OR2D2	chr11	6891490	6892599	-0.10479287211740042	protein_coding	-0.033511992263056095	7.97903144889743e-08	3.314656447453842e-7
ENSG00000166387	PPFIBP2	chr11	7513298	7657127	-0.10230100510958472	protein_coding	-0.03638575265049416	4.79225225392848e-07	1.8433280921771494e-6
ENSG00000166394	CYB5R2	chr11	7665100	7677222	-0.10224612159329141	protein_coding	-0.03603500967117988	4.5997027104159e-07	1.7724407990645111e-6
ENSG00000166402	TUB	chr11	8019244	8106243	-0.10186754457339886	protein_coding	-0.03388142056821589	4.7317706854217e-07	1.8211519093502887e-6
ENSG00000166405	RIC3	chr11	8106056	8169055	-0.10220844237078021	protein_coding	-0.03324128659055561	3.14199540450847e-07	1.2303654009505397e-6
ENSG00000166407	LMO1	chr11	8224309	8268716	-0.10265878597944682	protein_coding	-0.03353926421605417	2.9665411128764e-07	1.1663886561659559e-6
ENSG00000166436	TRIM66	chr11	8612037	8682694	-0.10271808762264249	protein_coding	-0.03194506769825919	2.01820192834014e-07	8.043244615173609e-7
ENSG00000166441	RPL27A	chr11	8682788	8714759	-0.10286174638194719	protein_coding	-0.031633047437003736	1.63780261162532e-07	6.596629076056361e-7
ENSG00000166444	DENND2B	chr11	8693351	8910951	-0.10346939716121684	protein_coding	-0.031362999818463036	1.15076527185223e-07	4.70263015789497e-7
ENSG00000166452	AKIP1	chr11	8911139	8920084	-0.10525995488320092	protein_coding	-0.030700580270793035	1.02108456603764e-07	4.1913069617826375e-7
ENSG00000166471	TMEM41B	chr11	9280654	9314636	-0.10252955974842767	protein_coding	-0.029131141199226305	1.52320276582444e-07	6.150440599379329e-7
ENSG00000166478	ZNF143	chr11	9460319	9528524	-0.10585188131936706	protein_coding	-0.029291438152109085	9.63718778495047e-08	3.9710229616443736e-7
ENSG00000166482	MFAP4	chr17	19383442	19387190	-0.13271341719077567	protein_coding	-0.07609439071566731	2.25778558830676e-07	8.96477784364269e-7
ENSG00000166483	WEE1	chr11	9573670	9593457	-0.10547670618057263	protein_coding	-0.027380193059312653	3.92470120087987e-08	1.694155376478133e-7
ENSG00000166484	MAPK7	chr17	19377721	19383544	-0.13271341719077567	protein_coding	-0.07626673114119922	2.40394912708396e-07	9.529465480788193e-7
ENSG00000166523	CLEC4E	chr12	8533305	8540905	0.1423595387840671	protein_coding	0.03860116054158608	3.06151930682314e-13	2.154439652091169e-12
ENSG00000166527	CLEC4D	chr12	8509475	8522366	0.1424072854106256	protein_coding	0.03628936623100991	1.43132672426979e-13	1.0363170289625012e-12
ENSG00000166532	RIMKLB	chr12	8681600	8783095	0.1396093667033551	protein_coding	0.03637836680256473	1.81042752064138e-13	1.3000754058077894e-12
ENSG00000166535	A2ML1	chr12	8822621	8887001	0.14051664620204468	protein_coding	0.03777519413077371	1.46871235407684e-13	1.0625886345955924e-12
ENSG00000166582	CENPV	chr17	16342534	16353656	-0.18159895178197066	protein_coding	-0.1224825918762089	5.88772508802566e-07	2.245029323438446e-6
ENSG00000166619	BLCAP	chr20	37492472	37527931	0.1548010623673979	protein_coding	0.07422746136915996	1.15535834389331e-11	7.365695422107943e-11
ENSG00000166913	YWHAB	chr20	44885702	44908532	0.14069046164989546	protein_coding	0.042657446808510635	1.58645426132659e-15	1.4669955464837596e-14
ENSG00000166948	TGM6	chr20	2380901	2432753	0.11469209554048178	protein_coding	0.030860588680384465	1.65272430086265e-09	8.383843308761506e-9
ENSG00000167034	NKX3-1	chr8	23678697	23682938	-0.25037106918238994	protein_coding	-0.16295570599613152	7.90118738913225e-08	3.285839328221048e-7
ENSG00000167098	SUN5	chr20	32983773	33004433	0.1859587002096436	protein_coding	0.09331396695141975	5.71921533985069e-14	4.30210602491806e-13
ENSG00000167104	BPIFB6	chr20	33031648	33044047	0.18859254692086272	protein_coding	0.09344479100793537	4.08868905051744e-14	3.1119466662271626e-13
ENSG00000167244	IGF2	chr11	2129112	2141238	-0.12487274633123689	protein_coding	-0.03830599613152805	1.01032492192594e-09	5.366083727479622e-9
ENSG00000167323	STIM1	chr11	3854527	4093210	-0.10625386727862966	protein_coding	-0.03984712463994234	3.85190425039308e-07	1.4908281788187362e-6
ENSG00000167325	RRM1	chr11	4094707	4138932	-0.10709201024502327	protein_coding	-0.03881083172147002	1.59137708438218e-07	6.417668296244379e-7
ENSG00000167332	OR51E2	chr11	4680171	4697854	-0.10875551646704454	protein_coding	-0.036134955283153955	2.27988383768669e-08	1.0258680664475611e-7
ENSG00000167333	TRIM68	chr11	4598672	4608231	-0.10864150943396227	protein_coding	-0.03625456690496355	2.94580223479281e-08	1.297402229126601e-7
